gen_key,bus_name_origen,geosadi_name,nemo,bus_conexion500kv,bus_conexion500kv_name,carrier,p_nom,lat,lon,marginal_cost
3648-2,ABRODI01,ALTE BROWN ENAR,ABRO,3110.0,EZEIZA_220kV_1,diesel,23.7,-34.83755787,-58.40519123,252.8
6640-1,LMO2HI01,LOS MOLINOS 2,LMO2HI,6202.0,ALMAFUE._132kV_2,hydro,4.0,-31.84326498,-64.4149442,
5633-1,JUARDI01,C.T. JUAREZ,JUAR,5221.0,GRANFORMOSA_132kV_1,diesel,4.0,-23.90892271,-61.831564,284.7
5638-1,ITATDI01,CT ITATI,ITAT,5242.0,P.PATRIA_132kV,diesel,5.5,-27.31906614,-58.23867605,258.5
8691-1,RREYHI12,RIO REYES,RREYHI,8300.0,JUANCITO_132kV,hydro,4.0,-24.16948391,-65.49163488,
8691-2,RREYHI12,RIO REYES,RREYHI,8300.0,JUANCITO_132kV,hydro,4.0,-24.16948391,-65.49163488,
1638-1,SANDHI,SALTO ANDERSEN,SANDHI,1286.0,PUELCHE1_132kV,hydro,7.9,-38.82139794,-64.81720788,
1638-2,SANDHI,SALTO ANDERSEN,SANDHI,1286.0,PUELCHE1_132kV,hydro,7.9,-38.82139794,-64.81720788,
2996-1,PERGDI01,C.T. PERGAMINO,PERG,3120.0,RODRGUEZ_220kV_1,biogas,2.4,-33.92390257,-60.53871789,188.0667
6606-3,FSIMHI13,FITZ SIMON,FSIMHI,6200.0,ALMAFUE._132kV_1,hydro,3.5,-32.17849025,-64.42076476,
6606-2,FSIMHI13,FITZ SIMON,FSIMHI,6200.0,ALMAFUE._132kV_1,hydro,3.5,-32.17849025,-64.42076476,
6606-1,FSIMHI13,FITZ SIMON,FSIMHI,6200.0,ALMAFUE._132kV_1,hydro,3.5,-32.17849025,-64.42076476,
7697-1,COROHI02,CH LS CORONELES,COROHI,7216.0,GRAN MZA_132kV,hydro,3.6,-34.59199054,-68.56034241,
7696-1,COROHI01,CH LS CORONELES,COROHI,7216.0,GRAN MZA_132kV,hydro,3.6,-34.59199054,-68.56034241,
5644-1,PIRADI01,PIRANE,PIRA,5221.0,GRANFORMOSA_132kV_1,diesel,15.7,-25.67873072,-59.07550692,271.0
7617-1,TAMBFV01,Proyecto Solar Tamberias (MATER),TAMBFV,7203.0,NVA.SJUAN_132kV,solar,100.0,-31.39695143,-69.46479048,
7686-1,ANPCFV01,P.S. ANCHIPURAC,ANPCFV,7203.0,NVA.SJUAN_132kV,solar,3.0,-31.60159258,-68.65022145,61.1
7689-1,DIAGFV01,Proyecto Solar Los Diaguitas (MATER),DIAGFV,7203.0,NVA.SJUAN_132kV,solar,100.0,-31.36917728,-68.45650082,63.3
3648-3,ABRODI01,ALTE BROWN ENAR,ABRO,3110.0,EZEIZA_220kV_1,diesel,23.7,-34.83755787,-58.40519123,252.8
7618-1,SMARHI13,CH SAN MARTIN,SMARHI,7216.0,GRAN MZA_132kV,hydro,2.16,-33.04501378,-68.92181601,
7618-2,SMARHI13,CH SAN MARTIN,SMARHI,7216.0,GRAN MZA_132kV,hydro,2.16,-33.04501378,-68.92181601,
7618-3,SMARHI13,CH SAN MARTIN,SMARHI,7216.0,GRAN MZA_132kV,hydro,2.16,-33.04501378,-68.92181601,
8648-2,CITRDI02,C.T. CITRUSVIL,CITR,8230.0,BRACHO_132kV_2,biogas,3.003,-26.85245015,-65.13588815,184.2333
