load_key,bus_id_origen,bus_name_origen,pl_mw,stat,match_type,bus_destino,bus_destino_name,n_saltos,camino
6277-1,6277,CALASANZ,27.735,1,bfs,6252,MALVINAS_132kV,4,CALASANZ -> CDBACENT -> ESTE -> EST-MALV -> MALVINAS
6278-1,6278,V.MARIA,76.302,1,bfs,6203,A.CABRAL_132kV,1,V.MARIA -> A.CABRAL
6279-1,6279,B.VILLE,23.888,1,bfs,6203,A.CABRAL_132kV,1,B.VILLE -> A.CABRAL
6280-1,6280,V.MERCEDES,57.485,1,bfs,6205,LUJAN.SL_132kV_1,3,V.MERCEDES -> V.MER.SU -> SLUIS.PIND -> LUJAN.SL2
6281-1,6281,V.MER.SU,47.4,1,bfs,6205,LUJAN.SL_132kV_1,2,V.MER.SU -> SLUIS.PIND -> LUJAN.SL2
6282-1,6282,YOCSINA,4.404,1,bfs,6202,ALMAFUE._132kV_2,5,YOCSINA -> OMBUES -> SUROESTE -> MOLINOS -> REOLIN 2 -> ALMAFUE2
6283-1,6283,ENCADENADAS,4.034,1,bfs,6205,LUJAN.SL_132kV_1,3,ENCADENADAS -> V.MER.SU -> SLUIS.PIND -> LUJAN.SL2
6284-1,6284,I.FABRICAS,42.853,1,bfs,6252,MALVINAS_132kV,3,I.FABRICAS -> PILARII2 -> MONTECRISTO -> MALVINAS
6289-1,6289,CANDELARIA,16.136,1,bfs,6286,LUJAN.SL_132kV_2,1,CANDELARIA -> LUJAN.SL
6293-1,6293,PROMAIZ,8.6,1,bfs,6203,A.CABRAL_132kV,2,PROMAIZ -> G.DEHEZA -> A.CABRAL
6294-1,6294,BIALET,12.699,1,bfs,6202,ALMAFUE._132kV_2,8,BIALET -> F.CANETE -> MALAGUEN -> YOCSINA -> OMBUES -> SUROESTE -> MOLINOS -> REOLIN 2 -> ALMAFUE2
6295-1,6295,V.MARIA NOR,20.355,1,bfs,6203,A.CABRAL_132kV,1,V.MARIA NOR -> A.CABRAL
6296-1,6296,A. GRACIA,28.752,1,bfs,6202,ALMAFUE._132kV_2,3,A. GRACIA -> MOLINOS -> REOLIN 2 -> ALMAFUE2
6297-1,6297,OMBUES,4.107,1,bfs,6202,ALMAFUE._132kV_2,4,OMBUES -> SUROESTE -> MOLINOS -> REOLIN 2 -> ALMAFUE2
6298-1,6298,M.JUAREZ,17.974,1,bfs,6203,A.CABRAL_132kV,3,M.JUAREZ -> LEONES -> B.VILLE -> A.CABRAL
6299-1,6299,AUTODROMO,29.077,1,bfs,6252,MALVINAS_132kV,2,AUTODROMO -> PIQ AUT-MAL -> MALVINAS
6303-1,6303,SROSA.SL 33,7.365,1,bfs,6286,LUJAN.SL_132kV_2,5,SROSA.SL 33 -> SROSA.SL -> TILISARAO -> LA TOMA -> SAN LUIS -> LUJAN.SL
6304-1,6304,SROSA.SL 13,3.539,1,bfs,6286,LUJAN.SL_132kV_2,5,SROSA.SL 13 -> SROSA.SL -> TILISARAO -> LA TOMA -> SAN LUIS -> LUJAN.SL
6309-1,6309,CASA6.6_1,20.0,1,bfs,6286,LUJAN.SL_132kV_2,3,CASA6.6_1 -> CEMENTERA.AV -> NOGOLI -> LUJAN.SL
6503-1,6503,CANALS,6.428,1,bfs,6203,A.CABRAL_132kV,6,CANALS -> CARLOTA -> ALEJANDRO -> PROMAIZ -> PROMAIZ -> G.DEHEZA -> A.CABRAL
6506-1,6506,JE.MARIA,24.442,1,bfs,6252,MALVINAS_132kV,3,JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6507-1,6507,S.CATALINA,1.723,1,bfs,6203,A.CABRAL_132kV,6,S.CATALINA -> FERIAS -> FERIAS -> HIGUERAS -> CABRERA -> G.DEHEZA -> A.CABRAL
6511-1,6511,F.SIMONS,8.094,1,bfs,6200,ALMAFUE._132kV_1,3,F.SIMONS -> REOLIN -> REOLIN 1 -> ALMAFUE1
6512-1,6512,LEVALLE,4.88,1,bfs,6200,ALMAFUE._132kV_1,6,LEVALLE -> G.LEVAL -> CTMARAN2 -> R.CUARTO -> ELENA -> REOLIN 1 -> ALMAFUE1
6513-1,6513,H.RENANC,7.158,1,bfs,1289,MACACHIN_132kV,7,H.RENANC -> H.RENANC -> APE-EPEC -> REALICO -> GEN.PICO -> M.MAYER -> S. ROSA -> MACACHIN
6514-1,6514,INRIVILL,13.332,1,bfs,6203,A.CABRAL_132kV,4,INRIVILL -> LEONES -> LEONES -> B.VILLE -> A.CABRAL
6516-1,6516,LABOULAY,16.97,1,bfs,2245,HENDERS2_132kV,5,LABOULAY -> LABOULAY -> CHARLONE -> G.VILLEG -> PEHUAJO -> HENDERS2
6520-1,6520,LEONES,7.142,1,bfs,6203,A.CABRAL_132kV,3,LEONES -> LEONES -> B.VILLE -> A.CABRAL
6524-1,6524,REOLIN,0.476,1,bfs,6200,ALMAFUE._132kV_1,2,REOLIN -> REOLIN 1 -> ALMAFUE1
6537-1,6537,R.CEBALL,17.698,1,bfs,6252,MALVINAS_132kV,5,R.CEBALL -> ALLENDE -> RD.BUST0 -> RD.BUSTO -> NORTE -> MALVINAS
6538-1,6538,ALLENDE,24.985,1,bfs,6252,MALVINAS_132kV,4,ALLENDE -> RD.BUST0 -> RD.BUSTO -> NORTE -> MALVINAS
6539-1,6539,BRUZZO,6.19,1,bfs,1289,MACACHIN_132kV,8,BRUZZO -> H.RENANC -> H.RENANC -> APE-EPEC -> REALICO -> GEN.PICO -> M.MAYER -> S. ROSA -> MACACHIN
6540-1,6540,VIAMONTE,5.119,1,bfs,2245,HENDERS2_132kV,6,VIAMONTE -> LABOULAY -> LABOULAY -> CHARLONE -> G.VILLEG -> PEHUAJO -> HENDERS2
6541-1,6541,DEVOTO,9.404,1,bfs,6252,MALVINAS_132kV,4,DEVOTO -> SAN FCO2 -> SAN FCO. -> ARRO-CBA -> MALVINAS
6542-1,6542,FRANCIA,7.499,1,bfs,6252,MALVINAS_132kV,4,FRANCIA -> EL TIO -> ARRO-CBA -> ARRO-CBA -> MALVINAS
6543-1,6543,EL TIO,4.88,1,bfs,6252,MALVINAS_132kV,3,EL TIO -> ARRO-CBA -> ARRO-CBA -> MALVINAS
6545-1,6545,TEMPLE,2.024,1,bfs,6252,MALVINAS_132kV,5,TEMPLE -> TRANSITO -> ARRO.VIE -> ARRO-CBA -> ARRO-CBA -> MALVINAS
6546-1,6546,VROSARIO,13.689,1,bfs,6252,MALVINAS_132kV,5,VROSARIO -> PILAR -> PILAR C -> PILARII2 -> MONTECRISTO -> MALVINAS
6547-1,6547,MOLLE,6.702,1,bfs,6203,A.CABRAL_132kV,5,MOLLE -> PLAYOSA -> ALGODON -> V.MARIA2 -> V.MARIA -> A.CABRAL
6548-1,6548,ALGODON,2.381,1,bfs,6203,A.CABRAL_132kV,3,ALGODON -> V.MARIA2 -> V.MARIA -> A.CABRAL
6549-1,6549,AUSONIA,1.428,1,bfs,6203,A.CABRAL_132kV,3,AUSONIA -> V.MARIA1 -> V.MARIA -> A.CABRAL
6550-1,6550,LAGUNA,3.571,1,bfs,6203,A.CABRAL_132kV,4,LAGUNA -> AUSONIA -> V.MARIA1 -> V.MARIA -> A.CABRAL
6551-1,6551,ETRURIA,2.857,1,bfs,6203,A.CABRAL_132kV,5,ETRURIA -> LAGUNA -> AUSONIA -> V.MARIA1 -> V.MARIA -> A.CABRAL
6552-1,6552,CHAZON,6.19,1,bfs,6203,A.CABRAL_132kV,6,CHAZON -> CARLOTA -> ALEJANDRO -> PROMAIZ -> PROMAIZ -> G.DEHEZA -> A.CABRAL
6553-1,6553,CARLOTA,12.261,1,bfs,6203,A.CABRAL_132kV,5,CARLOTA -> ALEJANDRO -> PROMAIZ -> PROMAIZ -> G.DEHEZA -> A.CABRAL
6554-1,6554,ARIAS,5.357,1,bfs,6203,A.CABRAL_132kV,5,ARIAS -> GUATIMOZ -> I.VERDE -> IVERDE -> J. POSSE -> A.CABRAL
6555-1,6555,GUATIMOZ,3.571,1,bfs,6203,A.CABRAL_132kV,4,GUATIMOZ -> I.VERDE -> IVERDE -> J. POSSE -> A.CABRAL
6556-1,6556,SAMPACHO,6.666,1,bfs,6203,A.CABRAL_132kV,8,SAMPACHO -> VERTIENTES -> S.CATALINA -> FERIAS -> FERIAS -> HIGUERAS -> CABRERA -> G.DEHEZA -> A.CABRAL
6557-1,6557,MOLDES,5.357,1,bfs,6200,ALMAFUE._132kV_1,8,MOLDES -> V.MACKEN -> LEVALLE -> G.LEVAL -> CTMARAN2 -> R.CUARTO -> ELENA -> REOLIN 1 -> ALMAFUE1
6558-1,6558,S.MARCOS,3.69,1,bfs,6203,A.CABRAL_132kV,4,S.MARCOS -> LEONES -> LEONES -> B.VILLE -> A.CABRAL
6560-1,6560,ARRO.VIE,14.917,1,bfs,6252,MALVINAS_132kV,3,ARRO.VIE -> ARRO-CBA -> ARRO-CBA -> MALVINAS
6562-1,6562,V.MACKE2,8.213,1,bfs,1289,MACACHIN_132kV,9,V.MACKE2 -> BRUZZO -> H.RENANC -> H.RENANC -> APE-EPEC -> REALICO -> GEN.PICO -> M.MAYER -> S. ROSA -> MACACHIN
6563-1,6563,ARCOR,16.4,1,bfs,6252,MALVINAS_132kV,4,ARCOR -> ARRO.VIE -> ARRO-CBA -> ARRO-CBA -> MALVINAS
6564-1,6564,G. PAZ,4.866,1,bfs,6252,MALVINAS_132kV,4,G. PAZ -> JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6565-1,6565,LACALERA,14.76,1,bfs,6252,MALVINAS_132kV,6,LACALERA -> VIRTBOSC -> BOSCOEPC -> BOSCOEPC -> AUTODROMO -> PIQ AUT-MAL -> MALVINAS
6567-1,6567,AFISA,3.008,1,bfs,6252,MALVINAS_132kV,4,AFISA -> AFISA -> SAN FCO. -> ARRO-CBA -> MALVINAS
6569-1,6569,S.J.DORMIDA,4.166,1,bfs,6252,MALVINAS_132kV,6,S.J.DORMIDA -> V.TOTORAL -> TOTORAL NVA -> JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6570-1,6570,S.ELENA,2.5,1,bfs,6252,MALVINAS_132kV,7,S.ELENA -> S.J.DORMIDA -> V.TOTORAL -> TOTORAL NVA -> JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6571-1,6571,V.DE.M.SECO,4.404,1,bfs,6252,MALVINAS_132kV,9,V.DE.M.SECO -> PSF.V.M.S. -> S.ELENA -> S.J.DORMIDA -> V.TOTORAL -> TOTORAL NVA -> JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6572-1,6572,LEDESMA,1.786,1,bfs,6203,A.CABRAL_132kV,6,LEDESMA -> ARIAS -> GUATIMOZ -> I.VERDE -> IVERDE -> J. POSSE -> A.CABRAL
6573-1,6573,VERTIENTES,0.476,1,bfs,6203,A.CABRAL_132kV,7,VERTIENTES -> S.CATALINA -> FERIAS -> FERIAS -> HIGUERAS -> CABRERA -> G.DEHEZA -> A.CABRAL
6576-1,6576,VM12-YPF,1.0,1,bfs,6205,LUJAN.SL_132kV_1,5,VM12-YPF -> V.MERCEDES -> V.MERCEDES -> V.MER.SU -> SLUIS.PIND -> LUJAN.SL2
6586-1,6586,PLAYOSA,2.378,1,bfs,6203,A.CABRAL_132kV,4,PLAYOSA -> ALGODON -> V.MARIA2 -> V.MARIA -> A.CABRAL
6589-1,6589,SOL DE JULIO,5.835,1,bfs,6252,MALVINAS_132kV,11,SOL DE JULIO -> LIMITE CDA-S -> V.DE.M.SECO -> PSF.V.M.S. -> S.ELENA -> S.J.DORMIDA -> V.TOTORAL -> TOTORAL NVA -> JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6594-1,6594,TRANSITO,3.693,1,bfs,6252,MALVINAS_132kV,4,TRANSITO -> ARRO.VIE -> ARRO-CBA -> ARRO-CBA -> MALVINAS
6597-1,6597,C.BROCHERO,12.856,1,bfs,6202,ALMAFUE._132kV_2,6,C.BROCHERO -> CBROFV66 -> LA_VINA -> LA VINA -> MOLINOS -> REOLIN 2 -> ALMAFUE2
6600-1,6600,EMBANUCL,45.0,1,directo,6600,EMBALSE_22kV,0,
6630-1,6630,SFRATG12,52.523,1,bfs,6252,MALVINAS_132kV,3,SFRATG12 -> SAN FCO. -> ARRO-CBA -> MALVINAS
6631-1,6631,MMARTG01,1.976,1,bfs,6203,A.CABRAL_132kV,6,MMARTG01 -> CTMARANZ -> FERIAS -> HIGUERAS -> CABRERA -> G.DEHEZA -> A.CABRAL
6632-1,6632,MMARTG02,1.976,1,bfs,6203,A.CABRAL_132kV,6,MMARTG02 -> CTMARANZ -> FERIAS -> HIGUERAS -> CABRERA -> G.DEHEZA -> A.CABRAL
6700-1,6700,IVERDE,12.309,1,bfs,6203,A.CABRAL_132kV,3,IVERDE -> IVERDE -> J. POSSE -> A.CABRAL
6826-1,6826,LOS_POZOS,4.761,1,bfs,6202,ALMAFUE._132kV_2,5,LOS_POZOS -> LA_VINA -> LA VINA -> MOLINOS -> REOLIN 2 -> ALMAFUE2
6828-1,6828,BRINKMANN,12.462,1,bfs,6252,MALVINAS_132kV,5,BRINKMANN -> AFISA -> AFISA -> SAN FCO. -> ARRO-CBA -> MALVINAS
6829-1,6829,IVERDE,12.309,1,bfs,6203,A.CABRAL_132kV,3,IVERDE -> IVERDE -> J. POSSE -> A.CABRAL
6841-1,6841,PORTENA,3.115,1,bfs,6252,MALVINAS_132kV,5,PORTENA -> FREYRE -> SAN FCO1 -> SAN FCO. -> ARRO-CBA -> MALVINAS
6842-1,6842,T. PUJIO,9.642,1,bfs,6203,A.CABRAL_132kV,4,T. PUJIO -> V. MARIA N -> V.MARIA2 -> V.MARIA -> A.CABRAL
6844-1,6844,BOUWER,2.772,1,bfs,6200,ALMAFUE._132kV_1,6,BOUWER -> B.JARDIN -> B.JARDIN -> PI-CIRCU1 -> PILARII1 -> PILAR A -> ALMAFUE1
6845-1,6845,C. DEL EJE,12.505,1,bfs,6252,MALVINAS_132kV,8,C. DEL EJE -> CHUNA -> D. FUNES -> V.TOTORAL -> TOTORAL NVA -> JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6847-1,6847,S. CALAMU.,5.714,1,bfs,6200,ALMAFUE._132kV_1,5,S. CALAMU. -> S. IGNACIO -> CASSAFOU -> REOLIN -> REOLIN 1 -> ALMAFUE1
6848-1,6848,QUILINO,1.536,1,bfs,6252,MALVINAS_132kV,7,QUILINO -> D. FUNES -> V.TOTORAL -> TOTORAL NVA -> JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6849-1,6849,OLIVA,6.428,1,bfs,6203,A.CABRAL_132kV,6,OLIVA -> J. CRAIK -> T. PUJIO -> V. MARIA N -> V.MARIA2 -> V.MARIA -> A.CABRAL
6858-1,6858,SERRANO,3.605,1,bfs,2245,HENDERS2_132kV,6,SERRANO -> LABOULAY -> LABOULAY -> CHARLONE -> G.VILLEG -> PEHUAJO -> HENDERS2
6859-1,6859,JOVITA,5.005,1,bfs,2245,HENDERS2_132kV,7,JOVITA -> SERRANO -> LABOULAY -> LABOULAY -> CHARLONE -> G.VILLEG -> PEHUAJO -> HENDERS2
6860-1,6860,BUCHARDO,3.064,1,bfs,2245,HENDERS2_132kV,7,BUCHARDO -> SERRANO -> LABOULAY -> LABOULAY -> CHARLONE -> G.VILLEG -> PEHUAJO -> HENDERS2
6861-1,6861,NOETINGER,6.547,1,bfs,6203,A.CABRAL_132kV,4,NOETINGER -> LEONES -> LEONES -> B.VILLE -> A.CABRAL
6862-1,6862,A. MARIA,7.318,1,bfs,6200,ALMAFUE._132kV_1,7,A. MARIA -> LEVALLE -> G.LEVAL -> CTMARAN2 -> R.CUARTO -> ELENA -> REOLIN 1 -> ALMAFUE1
6863-1,6863,S. BASILIO,3.325,1,bfs,6200,ALMAFUE._132kV_1,8,S. BASILIO -> A. MARIA -> LEVALLE -> G.LEVAL -> CTMARAN2 -> R.CUARTO -> ELENA -> REOLIN 1 -> ALMAFUE1
6864-1,6864,R. SEGUNDO,14.403,1,bfs,6252,MALVINAS_132kV,5,R. SEGUNDO -> PILAR -> PILAR C -> PILARII2 -> MONTECRISTO -> MALVINAS
6865-1,6865,FM-ATANOR,16.9,1,bfs,6200,ALMAFUE._132kV_1,3,FM-ATANOR -> REOLIN -> REOLIN 1 -> ALMAFUE1
6866-1,6866,R. TERCERO,30.116,1,bfs,6200,ALMAFUE._132kV_1,3,R. TERCERO -> REOLIN -> REOLIN 1 -> ALMAFUE1
6867-1,6867,S. ROSA RIO,7.142,1,bfs,6252,MALVINAS_132kV,6,S. ROSA RIO -> TEMPLE -> TRANSITO -> ARRO.VIE -> ARRO-CBA -> ARRO-CBA -> MALVINAS
6868-1,6868,LA PUERTA,6.309,1,bfs,6252,MALVINAS_132kV,7,LA PUERTA -> S. ROSA RIO -> TEMPLE -> TRANSITO -> ARRO.VIE -> ARRO-CBA -> ARRO-CBA -> MALVINAS
6869-1,6869,LUQUE,9.763,1,bfs,6252,MALVINAS_132kV,6,LUQUE -> VROSARIO -> PILAR -> PILAR C -> PILARII2 -> MONTECRISTO -> MALVINAS
6872-1,6872,DESPENADE,1.905,1,bfs,6200,ALMAFUE._132kV_1,4,DESPENADE -> S. AGUSTIN -> REOLIN -> REOLIN 1 -> ALMAFUE1
6873-1,6873,CHUNA,0.768,1,bfs,6252,MALVINAS_132kV,7,CHUNA -> D. FUNES -> V.TOTORAL -> TOTORAL NVA -> JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6875-1,6875,FIAT AUTO,14.046,1,bfs,6200,ALMAFUE._132kV_1,6,FIAT AUTO -> B.JARDIN -> B.JARDIN -> PI-CIRCU1 -> PILARII1 -> PILAR A -> ALMAFUE1
6876-1,6876,C. MONTE,3.73,1,bfs,6252,MALVINAS_132kV,10,C. MONTE -> QUILPO -> C. DEL EJE -> CHUNA -> D. FUNES -> V.TOTORAL -> TOTORAL NVA -> JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6877-1,6877,LA CUMBRE,2.852,1,bfs,6252,MALVINAS_132kV,10,LA CUMBRE -> LA FALDA -> COSQUIN -> S.ROQUE1 -> LACALERA -> VIRTBOSC -> BOSCOEPC -> BOSCOEPC -> AUTODROMO -> PIQ AUT-MAL -> MALVINAS
6878-1,6878,COSQUIN,6.976,1,bfs,6252,MALVINAS_132kV,8,COSQUIN -> S.ROQUE1 -> LACALERA -> VIRTBOSC -> BOSCOEPC -> BOSCOEPC -> AUTODROMO -> PIQ AUT-MAL -> MALVINAS
6879-1,6879,S. AGUSTIN,4.999,1,bfs,6200,ALMAFUE._132kV_1,3,S. AGUSTIN -> REOLIN -> REOLIN 1 -> ALMAFUE1
6880-1,6880,L. LARGA,4.166,1,bfs,6252,MALVINAS_132kV,5,L. LARGA -> PILAR -> PILAR C -> PILARII2 -> MONTECRISTO -> MALVINAS
6881-1,6881,ONCATIVO,12.975,1,bfs,6252,MALVINAS_132kV,6,ONCATIVO -> L. LARGA -> PILAR -> PILAR C -> PILARII2 -> MONTECRISTO -> MALVINAS
6882-1,6882,J. CRAIK,7.261,1,bfs,6203,A.CABRAL_132kV,5,J. CRAIK -> T. PUJIO -> V. MARIA N -> V.MARIA2 -> V.MARIA -> A.CABRAL
6883-1,6883,V. SOTO,6.581,1,bfs,6252,MALVINAS_132kV,9,V. SOTO -> C. DEL EJE -> CHUNA -> D. FUNES -> V.TOTORAL -> TOTORAL NVA -> JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6884-1,6884,D. FUNES,9.433,1,bfs,6252,MALVINAS_132kV,6,D. FUNES -> V.TOTORAL -> TOTORAL NVA -> JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6885-1,6885,QUILPO,0.329,1,bfs,6252,MALVINAS_132kV,9,QUILPO -> C. DEL EJE -> CHUNA -> D. FUNES -> V.TOTORAL -> TOTORAL NVA -> JE.MARIA -> JE.MARIA -> NORTE -> MALVINAS
6887-1,6887,FREYRE,10.098,1,bfs,6252,MALVINAS_132kV,4,FREYRE -> SAN FCO1 -> SAN FCO. -> ARRO-CBA -> MALVINAS
6888-1,6888,R. PRIMERO,5.476,1,bfs,6252,MALVINAS_132kV,6,R. PRIMERO -> TEMPLE -> TRANSITO -> ARRO.VIE -> ARRO-CBA -> ARRO-CBA -> MALVINAS
6889-1,6889,BALNEARIA,5.595,1,bfs,6252,MALVINAS_132kV,4,BALNEARIA -> EL TIO -> ARRO-CBA -> ARRO-CBA -> MALVINAS
6891-1,6891,S. IGNACIO,3.095,1,bfs,6200,ALMAFUE._132kV_1,4,S. IGNACIO -> CASSAFOU -> REOLIN -> REOLIN 1 -> ALMAFUE1
6892-1,6892,C. PELADO,3.095,1,bfs,6200,ALMAFUE._132kV_1,5,C. PELADO -> S. IGNACIO -> CASSAFOU -> REOLIN -> REOLIN 1 -> ALMAFUE1
6894-1,6894,ALEJANDRO,9.285,1,bfs,6203,A.CABRAL_132kV,4,ALEJANDRO -> PROMAIZ -> PROMAIZ -> G.DEHEZA -> A.CABRAL
7201-1,7201,V.KRAUSE,46.822,1,bfs,7203,NVA.SJUAN_132kV,2,V.KRAUSE -> SANJUAN1 -> NVA.SJUAN
7205-1,7205,PISR,13.0,1,bfs,7104,GRAN MZA_220kV,7,PISR -> ALVEAR.M -> NIHUIL 3 -> NIHUIL 2 -> NIHUIL -> A.TORO -> REYUNOS -> GRAN MZA
7207-1,7207,CERVANTES,39.962,1,bfs,7203,NVA.SJUAN_132kV,2,CERVANTES -> LA BEBIDA -> NVA.SJUAN
7211-1,7211,N.SJUAN SUR,9.955,1,bfs,7203,NVA.SJUAN_132kV,2,N.SJUAN SUR -> LA BEBIDA -> NVA.SJUAN
7212-1,7212,ULLUM,4.631,1,bfs,7203,NVA.SJUAN_132kV,2,ULLUM -> SANJUAN1 -> NVA.SJUAN
7215-1,7215,MERCADO,0.0,0,bfs,7216,GRAN MZA_132kV,3,MERCADO -> LAMBARE -> MCAS.CUY -> GRAN MZA
7217-1,7217,R.PENA,0.0,0,bfs,7216,GRAN MZA_132kV,4,R.PENA -> FADER -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7218-1,7218,GUAYMALL,50.747,1,bfs,7216,GRAN MZA_132kV,4,GUAYMALL -> SMAR.MZA -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7219-1,7219,BOUL.MZA,49.367,1,bfs,7216,GRAN MZA_132kV,4,BOUL.MZA -> P.I.PE_1 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7220-2,7220,LAS HERA,32.095,1,bfs,7216,GRAN MZA_132kV,5,LAS HERA -> BOUL.MZA -> P.I.PE_1 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7221-1,7221,V. NUEVA,18.372,0,bfs,7216,GRAN MZA_132kV,3,V. NUEVA -> PI.VNUE2 -> CRUZPIED -> GRAN MZA
7222-1,7222,LC35,48.193,1,bfs,7216,GRAN MZA_132kV,3,LC35 -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7223-1,7223,V.HIPODR,45.841,1,bfs,7216,GRAN MZA_132kV,4,V.HIPODR -> FADER -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7225-1,7225,FADER,0.0,0,bfs,7216,GRAN MZA_132kV,3,FADER -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7227-1,7227,LAMBARE,0.0,0,bfs,7216,GRAN MZA_132kV,2,LAMBARE -> MCAS.CUY -> GRAN MZA
7229-1,7229,LAS HERA,31.26,1,bfs,7216,GRAN MZA_132kV,5,LAS HERA -> GUAYMALL -> SMAR.MZA -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7230-1,7230,NIHUIL 1,15.0,1,bfs,7104,GRAN MZA_220kV,5,NIHUIL 1 -> NIHUIL 2 -> NIHUIL -> A.TORO -> REYUNOS -> GRAN MZA
7231-1,7231,ELECALE,1.089,1,sin_conexion,,,-1,
7233-1,7233,P.NEGRA,0.104,0,bfs,7203,NVA.SJUAN_132kV,3,P.NEGRA -> RIELES -> SANJUAN1 -> NVA.SJUAN
7236-1,7236,P.I.PE_1,44.0,1,bfs,7216,GRAN MZA_132kV,3,P.I.PE_1 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7238-1,7238,VARGAS,23.509,1,bfs,7216,GRAN MZA_132kV,4,VARGAS -> CAPIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7239-1,7239,RIELES,38.628,1,bfs,7203,NVA.SJUAN_132kV,2,RIELES -> SANJUAN1 -> NVA.SJUAN
7242-1,7242,ROD.CRUZ,55.132,1,bfs,7216,GRAN MZA_132kV,5,ROD.CRUZ -> PI.VNUE1 -> V. NUEVA -> PI.VNUE2 -> CRUZPIED -> GRAN MZA
7244-1,7244,SANJUAN1,25.0,1,bfs,7203,NVA.SJUAN_132kV,1,SANJUAN1 -> NVA.SJUAN
7245-1,7245,CACHEUTA,0.0,1,bfs,7216,GRAN MZA_132kV,5,CACHEUTA -> PI-PIP_1 -> P.I.PE_1 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7247-1,7247,PUEYRRED.SJ,30.519,1,bfs,7203,NVA.SJUAN_132kV,4,PUEYRRED.SJ -> CAVIC -> COSTANERA -> LA BEBIDA -> NVA.SJUAN
7248-1,7248,SMAR.EST,31.737,1,bfs,7216,GRAN MZA_132kV,3,SMAR.EST -> MIGUEZ -> BARRIALESII -> GRAN MZA
7249-1,7249,MIGUEZ,10.025,1,bfs,7216,GRAN MZA_132kV,2,MIGUEZ -> BARRIALESII -> GRAN MZA
7252-1,7252,S.RAFAEL,55.951,1,bfs,7216,GRAN MZA_132kV,6,S.RAFAEL -> PIQ V-SR -> VARGAS -> CAPIZ -> ANCHORIZ -> CRUZPIED -> GRAN MZA
7254-1,7254,SILARSA,19.748,1,bfs,7216,GRAN MZA_132kV,3,SILARSA -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7257-1,7257,BARRIALESII,20.297,1,bfs,7216,GRAN MZA_132kV,1,BARRIALESII -> GRAN MZA
7258-1,7258,TRINIDAD,29.467,1,bfs,7203,NVA.SJUAN_132kV,2,TRINIDAD -> LA BEBIDA -> NVA.SJUAN
7259-1,7259,BAUCHACETA.A,6.577,1,bfs,7203,NVA.SJUAN_132kV,4,BAUCHACETA.A -> JACHAL -> COSTANERA -> LA BEBIDA -> NVA.SJUAN
7260-1,7260,TUPUNGAT,59.327,1,bfs,7216,GRAN MZA_132kV,5,TUPUNGAT -> P.I.PE_2 -> PI-PIP_2 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7270-1,7270,HUACO,0.681,1,bfs,7203,NVA.SJUAN_132kV,4,HUACO -> JACHAL -> COSTANERA -> LA BEBIDA -> NVA.SJUAN
7271-1,7271,GUALCAMAYO,5.787,1,bfs,7203,NVA.SJUAN_132kV,5,GUALCAMAYO -> HUACO -> JACHAL -> COSTANERA -> LA BEBIDA -> NVA.SJUAN
7272-1,7272,ISCHIGUALAST,4.046,1,bfs,7203,NVA.SJUAN_132kV,5,ISCHIGUALAST -> HUACO -> JACHAL -> COSTANERA -> LA BEBIDA -> NVA.SJUAN
7273-1,7273,C.GLORIA,8.348,1,bfs,7216,GRAN MZA_132kV,5,C.GLORIA -> BOUL.MZA -> P.I.PE_1 -> LUJ.CUYO -> CRUZPIED -> GRAN MZA
7500-1,7500,CRUZPIED,40.752,1,bfs,7216,GRAN MZA_132kV,2,CRUZPIED -> CRUZPIED -> GRAN MZA
7501-1,7501,INDUSJUA,0.0,0,bfs,7203,NVA.SJUAN_132kV,3,INDUSJUA -> SAN JUAN -> SANJUAN1 -> NVA.SJUAN
7502-1,7502,SAN JUAN,91.617,1,bfs,7203,NVA.SJUAN_132kV,2,SAN JUAN -> SANJUAN1 -> NVA.SJUAN
