line_id,line_key,bus_i,bus_j,ckt,r_pu,x_pu,b_pu,ratea_mva,rating_defined,len_km,element_type,in_service,geo_nombre,match_status,geometry
110,GRAN MZA-NVA.SJUAN-1,7000,7010,1,0.00143,0.017399,2.08061,866.0,True,177.8,line,True,GRAN MZA - NUEVA SAN JUAN 500 1,directo,"LINESTRING (-68.6202933534555 -31.5650231718818, -68.6213313041963 -31.564955889103, -68.6234636597201 -31.5672262141184, -68.6356833302215 -31.6044833296419, -68.6411833302465 -31.6211666700058, -68.6315666700658 -31.6462166695636, -68.6155000002248 -31.6880333298743, -68.5964666702006 -31.7079833298667, -68.5959000001848 -31.7217833304363, -68.5971666701057 -31.7262333297044, -68.5949833302165 -31.7303833304263, -68.5951333299392 -31.7347333295795, -68.5941833301965 -31.7392500000874, -68.5935833304063 -31.7477333301291, -68.5858333300441 -31.7647166699383, -68.5795833296069 -31.7785333304488, -68.5747333298792 -31.7923833297268, -68.5725166701082 -31.8018999996852, -68.5704333303339 -31.8134499999175, -68.568016670333 -31.8256166697735, -68.5667166697385 -31.8349166696685, -68.56359999994 -31.8573000003947, -68.5574499996177 -31.9013999998101, -68.5514333300841 -31.9446499995978, -68.5338833301515 -31.9604499997676, -68.4971166697985 -31.9935666698659, -68.478566669616 -32.0102666701707, -68.4830833302315 -32.0312666700208, -68.4929500001423 -32.0771333300391, -68.5027000001049 -32.122566669716, -68.5123000003447 -32.1642833299117, -68.5229666702756 -32.2099499995928, -68.5325499997826 -32.2509666697759, -68.5443499998526 -32.3015166698584, -68.5475000003247 -32.3150166700832, -68.5490166700832 -32.3233166697285, -68.5499833297668 -32.3319166697185, -68.5494166696436 -32.3357833300366, -68.5482166700633 -32.358316670378, -68.5480499996078 -32.3628833297018, -68.5477999997701 -32.3677666699958, -68.547566669766 -32.372266669771, -68.5473333298692 -32.3769166701682, -68.5471166696985 -32.3811833300466, -68.546916670368 -32.3850833300316, -68.5467000003047 -32.3892166699134, -68.5464833302415 -32.39379999997, -68.5462333304038 -32.3985499995828, -68.5460000003997 -32.4040166698334, -68.5457666703955 -32.4078666702106, -68.5454999998251 -32.413116670398, -68.5452666698209 -32.417566669666, -68.5450166699833 -32.422433330234, -68.5447833300866 -32.4271666699058, -68.544533330249 -32.432099999915, -68.5443166700782 -32.4362833304113, -68.5440833301815 -32.4410333300242, -68.5438333303439 -32.4457333300291, -68.5436000003397 -32.4504166700932, -68.5433666703355 -32.4550833304313, -68.5431166695986 -32.459866669711, -68.5428833297019 -32.4643833303264, -68.5426666704304 -32.4687333303788, -68.5424333296344 -32.4733333302689, -68.5421999996302 -32.478033330274, -68.541966669626 -32.4824333299342, -68.5417333297294 -32.4871833304463, -68.5414999997251 -32.4917666703955, -68.541266669721 -32.4964333298342, -68.5410333298242 -32.5010666702906, -68.5407833299867 -32.5057166697885, -68.5405499999825 -32.5103500003522, -68.5403166699783 -32.5149666700757, -68.540099999915 -32.5194166702431, -68.5398500000774 -32.5242666699708, -68.5396166700732 -32.5289500001423, -68.5393833301765 -32.5332333298542, -68.5391333303389 -32.5382500000374, -68.5389000003347 -32.5428166701532, -68.5386666703305 -32.5473166699283, -68.5384500002672 -32.5517166695886, -68.5381833296969 -32.5567833303863, -68.5379666704255 -32.5612833301615, -68.5377166696885 -32.5660166698334, -68.5374666698509 -32.5710333301241, -68.5372666696211 -32.5749166701681, -68.5370666702906 -32.5789666698758, -68.5366166702231 -32.5831500003722, -68.5361333295895 -32.5875666698659, -68.5356833304213 -32.5918166698035, -68.5351999996802 -32.5963833300266, -68.5347000000049 -32.6009999997502, -68.5342166701632 -32.6054833296919, -68.5337166695886 -32.6101333300891, -68.5332833303614 -32.6141999996302, -68.5328666699608 -32.6181333302889, -68.532299999945 -32.6232666704204, -68.5318166701032 -32.6279166699184, -68.5313833299767 -32.6319166700183, -68.5308499996277 -32.6368666698609, -68.5303833297269 -32.6412166699133, -68.5299166697185 -32.6456166695736, -68.5295000003247 -32.6493833297768, -68.5291333296394 -32.6528166697535, -68.5287499999125 -32.6564833298418, -68.5282833300116 -32.6607166698384, -68.5278166700033 -32.6651333303389, -68.5274333303839 -32.6694833303914, -68.5272666698209 -32.6740666703405, -68.5271000002647 -32.6785666701157, -68.5269166698684 -32.6835666695661, -68.5267666701457 -32.6877166702881, -68.5266333303639 -32.691533330099, -68.5264833297418 -32.6957666700957, -68.5263333300191 -32.6995500001324, -68.5261666703555 -32.7043500002523, -68.5257166702881 -32.7088166702531, -68.5256666697809 -32.7129999998501, -68.5251333304388 -32.7171666704054, -68.5244666702006 -32.721416670343, -68.5236833301216 -32.7255166696585, -68.5229166697684 -32.7295666702656, -68.5222666703705 -32.7330166701831, -68.5223666695861 -32.7370166702831, -68.5219833299666 -32.7413833302765, -68.5215000001249 -32.7456166702731, -68.5217333301291 -32.7506833301715, -68.5219999998001 -32.7548333299941, -68.5227166704379 -32.7594000001098, -68.5232833296619 -32.7638666701107, -68.5238499996777 -32.7682333301041, -68.5243999998601 -32.7725999999899, -68.525016670383 -32.7774000001099, -68.5256499999475 -32.7813833303763, -68.5264000003597 -32.7859666703255, -68.5271166700982 -32.7904666701007, -68.5278333299442 -32.7949666698759, -68.5285333298493 -32.7992833302615, -68.5291500003722 -32.8031333297393, -68.5298999998851 -32.8078333297443, -68.5306166696236 -32.8122666699708, -68.5312833298618 -32.8164833302415, -68.5318833296519 -32.8201833299967, -68.5325166700082 -32.82419999993, -68.5332166699134 -32.8284833296419, -68.5339166698184 -32.8329333298093, -68.5346500003972 -32.8374333295844, -68.5353500003022 -32.8418166702031, -68.5360833299816 -32.8463333299192, -68.5368500002273 -32.8500333296744, -68.5372166700133 -32.8546666701307, -68.5374500000174 -32.8587333297793, -68.5376999998551 -32.8632333295545, -68.5379499996927 -32.8676000003397, -68.538233330204 -32.872333330119, -68.5383333303189 -32.8765333304488, -68.5384166695936 -32.8804833300416, -68.5387333298792 -32.8849833298167, -68.5387333298792 -32.8895333300991, -68.539016670283 -32.8935166702581, -68.5392166696136 -32.8966333301641, -68.5395333298992 -32.9009666702756, -68.539666669681 -32.9050833304313, -68.5398333302439 -32.9095500004322, -68.539666669681 -32.9137333300291, -68.5391666700058 -32.9181833301965, -68.5388000002198 -32.9219833300666, -68.5383999997601 -32.9258833300516, -68.5379833303664 -32.930266669771, -68.5375833299067 -32.9342166702631, -68.5371666704055 -32.9384833301415, -68.536716670338 -32.9430166695836, -68.5363333298193 -32.9469833300166, -68.5359999997002 -32.9503833303264, -68.5355166698584 -32.9553500000025, -68.535133330239 -32.9590666695911, -68.5346833301715 -32.9636333298143, -68.5343666698859 -32.9669166700682, -68.5361166696485 -32.9707833303863, -68.5373333300691 -32.9734833298917, -68.5390999996652 -32.9773666699358, -68.5403499997527 -32.9801166699483, -68.5418499996777 -32.9834333300841, -68.5437833298367 -32.9876999998551, -68.5456666702806 -32.9918666704105, -68.5477999997701 -32.9954833299917, -68.5502666701706 -32.9996666703805, -68.5524333303339 -33.0033333295694, -68.5543666703855 -33.0066166698234, -68.5551499996727 -33.0083666695861, -68.5568333299942 -33.0121166698484, -68.5596333296144 -33.0157833299367, -68.5622000001298 -33.0197833300366, -68.5647333300791 -33.0239000000849, -68.5676833303214 -33.0275666700657, -68.5702000003297 -33.0306833299717, -68.5727500001124 -33.0341666695561, -68.5760666701407 -33.0388833304014, -68.5773999996102 -33.0422999996452, -68.5822333304038 -33.0440333295745, -68.5848333297943 -33.0466666704305, -68.5873499998026 -33.0492166702131, -68.5902333297043 -33.0521333298892, -68.592233330204 -33.0541666700557, -68.592083329582 -33.0579999997002, -68.5919000000849 -33.062633330264, -68.5917666701956 -33.0660833301815, -68.5916166695736 -33.0699666702256, -68.5914999996252 -33.0734333300841, -68.591366669736 -33.076566669716, -68.5912166700133 -33.0807166704379, -68.5910499995578 -33.0850166699833, -68.5912166700133 -33.0889000001349, -68.5914153608302 -33.0927499996127, -68.5913398636437 -33.0935010504331, -68.5864504268457 -33.1003504544099, -68.5845575293065 -33.1003084956405, -68.5829277167407 -33.1001608917118, -68.5825501813458 -33.0993961037472)"
111,RDIAMANT-RDIAM.AC-1,7002,7003,1,0.0,-0.01724,0.0,1250.0,True,0.05,line,False,,pendiente_bus,
112,RDIAMANT-RDIAM.GM-1,7002,7005,1,0.0,-0.01301,0.0,1732.0,True,0.05,line,False,,pendiente_bus,
113,BRACHO-COBOS-1,8000,8007,1,0.002332,0.028256,3.27115,1732.0,True,283.8,line,True,EL BRACHO - COBOS  500 1,directo,"LINESTRING (-65.1649294960993 -26.9960271746144, -65.1650623592404 -26.9968898187102, -65.1637775320074 -26.999039828825, -65.1615734780335 -27.0004266103997, -65.1580845968267 -27.0004359174836, -65.1432620733859 -27.0007709760996, -65.1343518468602 -27.0009571186761, -65.1271860604883 -26.9960800646432, -65.1071093244357 -26.9825367521693, -65.0879518142248 -26.9694852285604, -65.0715310920862 -26.9550914227309, -65.0594558023433 -26.9436197516501, -65.0477565587182 -26.9307499774295, -65.0362244486993 -26.9174502885999, -65.0249221442415 -26.9043167045522, -65.0221644658174 -26.9012612974708, -65.0213240196877 -26.8978111914333, -65.0179395965351 -26.8853461274218, -65.0136359466416 -26.8689475384981, -65.0082041547979 -26.8477376539695, -65.0047048279654 -26.8350060866615, -65.0035766869145 -26.8306531656111, -65.0002967200176 -26.8174535641306, -64.9968914047145 -26.8045507730997, -64.9934860894115 -26.7915159723842, -64.9892242229195 -26.7749172771106, -64.9857040039366 -26.7620283014649, -64.9846280919129 -26.7582601924539, -64.9748090842718 -26.7502012407946, -64.9499064107522 -26.7299394098758, -64.9391055026168 -26.7211133769807, -64.9210552422056 -26.7065386617298, -64.9106512732376 -26.6981027628322, -64.8931233004 -26.6838797679369, -64.878499246543 -26.6719885793095, -64.8676147725037 -26.6631953959507, -64.8645019383138 -26.6606562608777, -64.838909845413 -26.6493788343657, -64.8246409473218 -26.6431795089272, -64.8138191479353 -26.6290803938451, -64.8027048674356 -26.6145873046603, -64.7916532606894 -26.6002231395862, -64.7748147081322 -26.5782718098961, -64.758185069885 -26.5565965819666, -64.7411376021186 -26.5344312918706, -64.7245915306746 -26.5127851651033, -64.7019451392567 -26.4833189421154, -64.682160883418 -26.4573147115047, -64.6762799251784 -26.4495805688881, -64.6733028859194 -26.4456104235821, -64.6707838884656 -26.4424419438406, -64.668095678173 -26.4264147812172, -64.6584855857412 -26.3692274903564, -64.6545997662662 -26.34620236115, -64.6507975117957 -26.3236969537514, -64.6478727015639 -26.3057943548256, -64.6521345680558 -26.2932833669338, -64.660156906516 -26.2688942962347, -64.6579841894188 -26.2608758788187, -64.6429005235403 -26.2032319059277, -64.638638656149 -26.1866980319886, -64.6420230802009 -26.1748116898076, -64.6479562674677 -26.1542608311724, -64.6562293036394 -26.1256786210715, -64.6646694716188 -26.0966016138734, -64.6740915400924 -26.0640080155574, -64.6777057706048 -26.0513021229945, -64.6823854675152 -26.035122170052, -64.6858952399733 -26.0231828613999, -64.6895512538872 -26.0104162187334, -64.6932490503034 -25.9976106327245, -64.6970095204729 -25.9844656182936, -64.7007491002907 -25.9713566972537, -64.7047184865689 -25.9579833404587, -64.7090221364624 -25.9430867884245, -64.7179636998648 -25.9121605655576, -64.7272395286813 -25.8797601254294, -64.7348440358235 -25.8535927254239, -64.7423231954591 -25.8274947512817, -64.7514318915685 -25.7959739659257, -64.7599556254517 -25.7661381044899, -64.7685838164899 -25.7360500920381, -64.7710490147002 -25.7275811727329, -64.7751228581333 -25.7130320422949, -64.7840435302846 -25.6823845894772, -64.7933611416034 -25.6500719807372, -64.7986153551145 -25.6313130950233, -64.7998166164436 -25.6280356381341, -64.7996077012344 -25.6234677674235, -64.7993570035229 -25.606428540145, -64.7991271970624 -25.5929197661342, -64.798730257895 -25.5664253267674, -64.7985213435851 -25.5534586290125, -64.7982706449743 -25.5409617766646, -64.7981035131666 -25.5292931018951, -64.8000464229041 -25.5271062780323, -64.813458768907 -25.5109677883327, -64.8225883571669 -25.5001447352913, -64.8342875998928 -25.4859639293918, -64.8433127300984 -25.4751952052944, -64.8551791046319 -25.460992592634, -64.8612376412041 -25.4536925905406, -64.8703881198159 -25.4425814010108, -64.8793083548966 -25.4320834088222, -65.0477993655483 -24.7470262692469, -65.0477690179258 -24.7472100070361, -65.0473744979347 -24.7495893865409, -65.0465753432774 -24.7538703168616, -65.0449365689674 -24.7627991638503, -65.036601078477 -24.8075806901966, -65.0329188960902 -24.8278170747981, -65.0321096249592 -24.831893332911, -65.0201728784755 -24.8639845870191, -65.0131322219744 -24.8831839525773, -65.0018833561319 -24.9132802019197, -64.9922530316521 -24.9392231473303, -64.9987474309492 -24.9868932825989, -64.9987676629972 -24.9951085076515, -64.998889053487 -24.997794841059, -64.9990003284024 -25.0332159330688, -64.9990350044619 -25.0407721825901, -65.0252351505817 -25.1372972280845, -64.9842658099192 -25.1802582307327, -64.9778422223407 -25.1869775306885, -64.9710443468191 -25.1940626029068, -64.9421837219012 -25.2192872400141, -64.9222756572957 -25.2364911763267, -64.925715058703 -25.2539488527573, -64.9362355807074 -25.3075871346385, -64.9511666298361 -25.345222204641, -64.9484868542849 -25.3488106066242, -64.9484868542849 -25.3488106066242, -64.9176860499712 -25.3858220534449, -64.890756899911 -25.4182436600168, -64.8846774720876 -25.425583547043, -64.8793083548966 -25.4320834088222)"
114,BRACHO-LAVALLE-1,8000,8012,1,0.00139,0.01455,1.366,1351.0,True,130.79,line,True,LAVALLE - EL BRACHO 500 1,directo,"LINESTRING (-65.1651641723886 -26.9959613739183, -65.165388108974 -26.9966824773145, -65.1672333442434 -26.9996429465647, -65.1708362244122 -27.0053013639667, -65.1780645640284 -27.0139802524866, -65.1786785914438 -27.0174438231738, -65.1807929991975 -27.0281689409438, -65.1848879847926 -27.049952839352, -65.187498930731 -27.0641001886727, -65.1901367358217 -27.0783360438733, -65.1914685868058 -27.0854804596555, -65.1921073572687 -27.0891262914452, -65.1927018927781 -27.0926202718081, -65.1947100825043 -27.1032882412593, -65.1972974805942 -27.1175689186706, -65.1985673583968 -27.1245856586013, -65.199264267332 -27.1281597002099, -65.2005283499034 -27.1352945687893, -65.2031855389814 -27.1496891930018, -65.2058868380071 -27.1639502463068, -65.209730517949 -27.1851042919295, -65.2128119388199 -27.2019127261913, -65.2166539091505 -27.2227213044446, -65.2245302237907 -27.2711092542886, -65.2307353264741 -27.3121187541771, -65.2313246630027 -27.3157387817193, -65.2317927034704 -27.3192889103549, -65.2404356901549 -27.3804044327184, -65.2459614197837 -27.4195903116435, -65.2529624656452 -27.4699130719307, -65.2589935971768 -27.5126152883648, -65.2638891124925 -27.5473357050787, -65.2025044967851 -27.7890059859375, -65.2001869888384 -27.7967987589555, -65.1614596850164 -27.9464773427552, -65.1522970214903 -27.9909520366072, -65.1503415221435 -27.9989185163764, -65.1264975008589 -28.0950328001236, -65.1216841808802 -28.1148140729111, -65.1206040276537 -28.1186971557491, -65.1167372926919 -28.1308505066455, -65.1076638652951 -28.1587921899076, -65.1073981219258 -28.1587159004184, -65.1061332749306 -28.1586197673883)"
115,RECREO-REC.MALV-1,8002,8004,1,0.0,-0.0276,0.0,942.2,True,0.0,series_compensator,True,,compensador,
116,RECREO-RIOJASUR-1,8002,8006,1,0.001207,0.014404,1.72074,866.0,True,147.2,line,True,RECREO  LA RIOJA SUR  500 1,directo,"LINESTRING (-65.0593034149206 -29.260885849902, -65.0602578591129 -29.2613310898579, -65.0617448719283 -29.2620416927699, -65.1053409919932 -29.2821359440186, -65.1574924076485 -29.3036573941733, -65.1740215754353 -29.3104045695153, -65.2253185056445 -29.3314657457476, -65.3113855167282 -29.3662626228218, -65.3842457605334 -29.4177224274481, -65.4056524230209 -29.4335243476705, -65.4156386479052 -29.4404703379357, -65.42906125877 -29.4500259503373, -65.4724093602038 -29.4531840051377, -65.67668843932 -29.4607636936894, -65.9797683271465 -29.4637830910168, -66.0648449049684 -29.464371565995, -66.3108607675103 -29.4280573033018, -66.5091577704147 -29.39846201501, -66.5107098051134 -29.397946400406)"
117,RECREO-LAVALLE-1,8002,8012,1,0.00131,0.0137,1.28573,865.0,True,123.13,line,True,RECREO - LAVALLE 500 1,directo,"LINESTRING (-65.1060593542558 -28.1589061690844, -65.1071638719151 -28.1593772132877, -65.1074364816083 -28.1594475897345, -65.0983201970195 -28.1875367258392, -65.0981980052337 -28.1904839004116, -65.0976051901274 -28.2157340368963, -65.09628300056 -28.2704138623098, -65.0805690466241 -28.4635222680382, -65.0693070380893 -28.60482918342, -65.0519994045488 -29.062723760593, -65.0480340877029 -29.1643552897648, -65.0558884642812 -29.2590918310231, -65.0563743248152 -29.2594510688118, -65.0566252392633 -29.2596000603944)"
118,COBOS-JUANCITO-1,8007,8008,1,0.000384,0.004896,0.51146,866.0,True,46.6,line,True,COBOS - SAN JUANCITO  500 1,directo,"LINESTRING (-65.0333703170865 -24.4519140375028, -65.0519089444422 -24.4924644065071, -65.048307688449 -24.7451107879324, -65.0484493109869 -24.7441553320029, -65.0473466792058 -24.7433422711289, -65.0434014837914 -24.7431952760411, -65.0338925498013 -24.7425981082161, -65.0260628542173 -24.7421571211542, -65.0217130223381 -24.7419182522255, -65.009928014866 -24.7347427864504, -65.0068123217312 -24.7328592733368, -65.0065695407517 -24.7295791355686, -65.0052645911879 -24.7074152664014, -65.0048194924256 -24.6985743470285, -65.00382813556 -24.6828760341016, -65.0034639631913 -24.6769564850537, -65.0028772418912 -24.6685730400138, -65.0027558514014 -24.664859140337, -65.0057501540463 -24.6575781067442, -65.0106057790334 -24.6454972726809, -65.0157648811443 -24.6330290673375, -65.0207418975205 -24.6210194281041, -65.0370689381809 -24.5812672065163, -65.042106649802 -24.5689949985203, -65.0476703874784 -24.5554150530622, -65.053132966713 -24.542036080001, -65.0592429615934 -24.527201603671, -65.0640176601868 -24.5157524597082, -65.0540636283337 -24.4964964026868, -65.0519089444422 -24.4924644065071, -64.9965484905204 -24.3777170899717, -64.9962551298703 -24.3782699284144, -64.9967406918294 -24.3792189622852, -64.998915607769 -24.3812460018015, -65.0013535367363 -24.3835309884643, -65.0049042121596 -24.3912148751663, -65.0112873374406 -24.4051718191241, -65.0160620351348 -24.4156546343539, -65.0171848989639 -24.4181232203104, -65.0193598149035 -24.4221115418142, -65.0241850922682 -24.4323258608497, -65.0316607328565 -24.4482397592574, -65.0333703170865 -24.4519140375028)"
119,COBOS-MQUEM-CB-1,8007,8009,1,0.002446,0.029505,3.44456,1732.0,True,297.7,line,True,MONTE QUEMADO - CHACO 500 1,manual_geo,"LINESTRING (-62.8137727532099 -25.8473668232203, -62.6987490893989 -25.8955174779492, -62.6228695292054 -25.9272231720117, -62.5599937053452 -25.9526912852746, -62.4198500162652 -26.0085634084745, -62.294085713285 -26.0588797197232, -62.1848877776488 -26.1087595153393, -62.1055967058233 -26.1450973663503, -62.0792734218309 -26.156850537822, -62.0477064724757 -26.1699301958218, -61.941645257023 -26.2134336839173, -61.88288650251 -26.2373126672458, -61.8691169161128 -26.2427902210918, -61.8608782367412 -26.2464726849664, -61.8520897496422 -26.2504500500297, -61.8255109664579 -26.2623000497075, -61.6090290782294 -26.3589672159642, -61.5782463251078 -26.3726652684873, -61.4383598052607 -26.4353080231467, -61.2735267249784 -26.5083515011208, -61.2293878658573 -26.5279264262635, -61.216130856154 -26.5339404293073, -61.2081267622402 -26.5374095955763, -61.1723738635629 -26.5499137027551, -61.1403438227092 -26.5613238593086, -61.0446455185758 -26.595334903383, -60.9389175280215 -26.6317617198275, -60.9261657070817 -26.6362162669671, -60.9102549050398 -26.6450944083802, -60.8658013029877 -26.6696227741717, -60.8114693056639 -26.6996610181415, -60.7798140824539 -26.716835110452, -60.7696734673566 -26.7220972694733, -60.7327316469479 -26.7366290097209, -60.710066673738 -26.7454761730869, -60.6841030196386 -26.7564133689817, -60.5932551891756 -26.7962861608776, -60.510690299118 -26.8328127759888, -60.4931565508341 -26.8411278051041, -60.473167481594 -26.8506088277352, -60.4697000123456 -26.8521977112553, -60.4658922846012 -26.8538595918466, -60.461840256023 -26.8560158405585, -60.4580270541052 -26.8576396888205, -60.4544655472471 -26.8593184209084, -60.4423218901431 -26.8649851147712, -60.4413836984988 -26.865449480609)"
120,MQUEM-CB-MQUEMADO-1,8009,8010,1,0.0,-0.02027,0.0,1732.0,True,0.0,series_compensator,False,,compensador,
121,MQUEMADO-MQUEM-CH-1,8010,8011,1,0.0,-0.01775,0.0,1732.0,True,0.0,series_compensator,False,,compensador,
122,LAVALLE-SANTIAGO-1,8012,8013,1,0.000696,0.008464,1.02877,866.0,True,86.4,line,True,LAVALLE - STGO DEL ESTERO 500 1,directo,"LINESTRING (-65.1040340315453 -28.1580573160922, -65.1035301926642 -28.1579318570695, -65.0987792748436 -28.1574840189722, -65.0640158102814 -28.1637279040195, -65.0438346161745 -28.1673377710213, -65.0238623381763 -28.1708554332316, -64.9991685789667 -28.1658459531282, -64.8853974414387 -28.1428807061796, -64.8395919308229 -28.1336225895109, -64.8254872597292 -28.1282630195227, -64.8061698158842 -28.1275579825148, -64.751907172478 -28.0998905097392, -64.7437177031095 -28.0956886208331, -64.7050684190722 -28.0760038983612, -64.6629093616776 -28.0543244121419, -64.6349565286209 -28.0299113232489, -64.6077975721003 -28.0061198295665, -64.6043086908933 -28.0038326179809, -64.5815578423205 -27.9891305929025, -64.5573236960317 -27.9733748807461, -64.5450185998285 -27.9653854493789, -64.5371842853265 -27.9598866049828, -64.5171493326755 -27.9459906278651, -64.4973650768368 -27.9322220657957, -64.46941224378 -27.9127843673047, -64.4654846409034 -27.9049750773379, -64.4599483919047 -27.8940632809956, -64.4553522608981 -27.884960043771, -64.4478208731347 -27.8701310245271, -64.4447393767208 -27.8681456649904, -64.4366230267312 -27.8629189176739, -64.4164627247749 -27.8499525418763, -64.4055782507356 -27.8429422950508, -64.3623328356917 -27.8432193887637, -64.3541642566751 -27.8431824428154, -64.3478759136424 -27.8389335976074)"
