gen_key,bus_id_origen,bus_name_origen,carrier,pg_mw,pt_mw,stat,match_type,bus_conexion500kv,bus_conexion500kv_name,n_saltos,camino
102-1,102,FUTAHI01,hydro,110.831,133.0,1,bfs,224,NPMADRYN_330kV,3,FUTAHI01 -> FUTAL330 -> PMADR330 -> NPMAD330
104-1,104,FUTAHI02,hydro,110.831,133.0,1,bfs,224,NPMADRYN_330kV,3,FUTAHI02 -> FUTAL330 -> PMADR330 -> NPMAD330
106-1,106,FUTAHI03,hydro,110.831,133.0,1,bfs,224,NPMADRYN_330kV,3,FUTAHI03 -> FUTAL330 -> PMADR330 -> NPMAD330
108-1,108,FUTAHI04,hydro,110.831,133.0,1,bfs,224,NPMADRYN_330kV,3,FUTAHI04 -> FUTAL330 -> PMADR330 -> NPMAD330
190-9,190,ALTG09CC,ccgt,155.0,165.0,1,bfs,224,NPMADRYN_330kV,4,ALTG09CC -> AL-CEB -> APPA330C -> PMADR330 -> NPMAD330
191-10,191,ALTG10CC,ccgt,155.0,168.0,1,bfs,224,NPMADRYN_330kV,4,ALTG10CC -> AL-CEB -> APPA330C -> PMADR330 -> NPMAD330
192-11,192,ALTV11CC,ccgt,130.0,140.0,1,bfs,224,NPMADRYN_330kV,4,ALTV11CC -> AL-CEB -> APPA330C -> PMADR330 -> NPMAD330
201-1,201,AL-FIAT1,ocgt,18.0,20.0,1,sin_conexion,,,-1,
202-2,202,AL-FIAT2,ocgt,19.999,9999.0,1,sin_conexion,,,-1,
203-3,203,AL-FIAT3,ocgt,19.999,9999.0,1,sin_conexion,,,-1,
204-4,204,AL-FIAT4,ocgt,20.0,20.0,1,sin_conexion,,,-1,
205-5,205,ALUATG05,ocgt,38.0,38.2,1,sin_conexion,,,-1,
206-6,206,ALUATG06,ocgt,32.0,38.2,1,sin_conexion,,,-1,
207-7,207,ALUATG07,ccgt,38.0,41.0,0,sin_conexion,,,-1,
208-8,208,ALUATG08,ccgt,38.0,49.0,0,sin_conexion,,,-1,
209-9,209,ALUATV01,ccgt,32.0,50.35,0,sin_conexion,,,-1,
219-21,219,AEG,ocgt,18.0,21.0,0,sin_conexion,,,-1,
219-22,219,AEG,ocgt,18.0,21.0,0,sin_conexion,,,-1,
251-1,251,AMEGHI01,hydro,10.076,23.4,1,bfs,224,NPMADRYN_330kV,6,AMEGHI01 -> AMEGH132 -> TRELW132 -> DGPAL132 -> PMADRYN1 -> PMADR330 -> NPMAD330
252-2,252,AMEGHI02,hydro,20.0,23.4,1,bfs,224,NPMADRYN_330kV,6,AMEGHI02 -> AMEGH132 -> TRELW132 -> DGPAL132 -> PMADRYN1 -> PMADR330 -> NPMAD330
304-1,304,SGRA13.2,ocgt,0.0,9999.0,0,bfs,224,NPMADRYN_330kV,4,SGRA13.2 -> SGRAN132 -> PMADRYN1 -> PMADR330 -> NPMAD330
304-2,304,SGRA13.2,ocgt,0.0,9999.0,0,bfs,224,NPMADRYN_330kV,4,SGRA13.2 -> SGRAN132 -> PMADRYN1 -> PMADR330 -> NPMAD330
406-1,406,CRIVTG26,ocgt,25.5,9999.0,0,bfs,461,SCN_500_132kV,4,CRIVTG26 -> C.RIV.A -> C.RIV.A1 -> PT1-132M -> SCN_132
406-2,406,CRIVTG26,ocgt,25.0,9999.0,0,bfs,461,SCN_500_132kV,4,CRIVTG26 -> C.RIV.A -> C.RIV.A1 -> PT1-132M -> SCN_132
409-1,409,CRIVTG21,ocgt,11.5,9999.0,0,bfs,461,SCN_500_132kV,4,CRIVTG21 -> C.RIV.A -> C.RIV.A1 -> PT1-132M -> SCN_132
422-1,422,CRIVTG23,ocgt,16.0,20.5,0,bfs,461,SCN_500_132kV,3,CRIVTG23 -> C.RIV.A1 -> PT1-132M -> SCN_132
437-1,437,CRIVTG78,ccgt,20.0,25.0,0,bfs,461,SCN_500_132kV,4,CRIVTG78 -> C.RIV.A -> C.RIV.A1 -> PT1-132M -> SCN_132
437-2,437,CRIVTG78,ccgt,20.0,25.0,0,bfs,461,SCN_500_132kV,4,CRIVTG78 -> C.RIV.A -> C.RIV.A1 -> PT1-132M -> SCN_132
438-2,438,CRIVTV25,ccgt,20.0,22.6,0,bfs,461,SCN_500_132kV,4,CRIVTV25 -> C.RIV.A -> C.RIV.A1 -> PT1-132M -> SCN_132
453-1,453,DIADEO01,wind,3.241,6.3,1,bfs,461,SCN_500_132kV,6,DIADEO01 -> DIAD33_01 -> DIADEMA -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
464-1,464,PTR1TG24,ocgt,15.0,15.0,0,bfs,461,SCN_500_132kV,2,PTR1TG24 -> PT1-132M -> SCN_132
466-1,466,PTR1TG25,ocgt,15.0,15.0,0,bfs,461,SCN_500_132kV,2,PTR1TG25 -> PT1-132M -> SCN_132
468-1,468,PTR1TG23,ocgt,15.0,15.0,0,bfs,461,SCN_500_132kV,3,PTR1TG23 -> PTRUN235 -> PT1-132M -> SCN_132
476-1,476,HUEMDI01,diesel,6.0,25.0,1,bfs,461,SCN_500_132kV,4,HUEMDI01 -> HUEMUL -> PTRUN235 -> PT1-132M -> SCN_132
478-1,478,MESEDI01,ocgt,10.076,10.8,1,bfs,461,SCN_500_132kV,5,MESEDI01 -> MESESPI -> ELCORDON -> PTRUN235 -> PT1-132M -> SCN_132
491-1,491,PATATG01,ccgt,30.227,39.3,1,bfs,461,SCN_500_132kV,4,PATATG01 -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
492-2,492,PATATG02,ccgt,30.0,39.3,0,bfs,461,SCN_500_132kV,4,PATATG02 -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
493-1,493,PATATV01,ccgt,20.151,67.0,1,bfs,461,SCN_500_132kV,4,PATATV01 -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
523-1,523,RTURTV01,steam,50.0,120.0,1,bfs,117,ESPERANZ_220kV,2,RTURTV01 -> R.TURBIO -> ESPERANZ
525-2,525,RTURTV02,steam,70.0,120.0,1,bfs,117,ESPERANZ_220kV,2,RTURTV02 -> R.TURBIO -> ESPERANZ
536-1,536,MBE2DI01,diesel,8.564,11.76,1,sin_conexion,,,-1,
536-3,536,MBE2DI01,diesel,8.564,11.76,1,sin_conexion,,,-1,
536-5,536,MBE2DI01,diesel,8.5,11.76,0,sin_conexion,,,-1,
601-3,601,CHN3EO01,wind,29.667,57.66,1,bfs,224,NPMADRYN_330kV,6,CHN3EO01 -> CHNO33_02 -> CHNO33_01 -> CHUBUNOR -> PMADRYN1 -> PMADR330 -> NPMAD330
602-1,602,MAL1EO01,wind,25.932,50.4,1,bfs,461,SCN_500_132kV,7,MAL1EO01 -> MALAS33_02 -> MALAS33_01 -> MALASPINA -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
604-1,604,LEONEO01,wind,63.116,122.67,1,bfs,461,SCN_500_132kV,4,LEONEO01 -> C.LEON33_02 -> C.LEON33_01 -> C.LEON -> SCN_132
605-1,605,LOM6EO01,wind,25.932,50.4,1,sin_conexion,,,-1,
607-1,607,MANBDI01,diesel,8.4,8.4,1,sin_conexion,,,-1,
608-4,608,CHN4EO01,wind,20.282,39.42,1,bfs,221,NPMADRYN_132kV,4,CHN4EO01 -> CHNO33_04 -> CHNO33_03 -> CHUBUNOR2 -> PMADRYN2
609-2,609,CHN2EO01,wind,14.4,28.8,0,bfs,224,NPMADRYN_330kV,6,CHN2EO01 -> CHNO33_03 -> CHNO33_01 -> CHUBUNOR -> PMADRYN1 -> PMADR330 -> NPMAD330
618-2,618,MANBDI02,diesel,16.98,16.98,1,sin_conexion,,,-1,
619-2,619,MBE2DI02,diesel,8.564,11.76,1,sin_conexion,,,-1,
619-4,619,MBE2DI02,diesel,8.5,11.76,0,sin_conexion,,,-1,
620-2,620,RESCHI02,hydro,4.03,5.185,1,bfs,224,NPMADRYN_330kV,12,RESCHI02 -> R.ESCONDIDO -> ELBOLSON -> LPU-EBL -> LGO-EBL -> GOLONDRI -> ELCOIHUE -> ELCOIHUE -> ESQUE132 -> FUTAL132 -> FUTAL330 -> PMADR330 -> NPMAD330
621-1,621,FLECEO01,wind,39.0,78.0,1,bfs,224,NPMADRYN_330kV,6,FLECEO01 -> FLECEO01_33 -> LA FLECHA -> AL-CEA -> APPA330A -> PMADR330 -> NPMAD330
622-2,622,FLECEO02,wind,39.0,78.0,1,bfs,224,NPMADRYN_330kV,6,FLECEO02 -> FLECEO02_33 -> LA FLECHA -> AL-CEA -> APPA330A -> PMADR330 -> NPMAD330
623-3,623,FLECEO03,wind,39.0,78.0,1,bfs,224,NPMADRYN_330kV,6,FLECEO03 -> FLECEO03_33 -> LA FLECHA -> AL-CEA -> APPA330A -> PMADR330 -> NPMAD330
624-4,624,FLECEO04,wind,39.0,78.0,1,bfs,224,NPMADRYN_330kV,6,FLECEO04 -> FLECEO04_33 -> LA FLECHA -> AL-CEA -> APPA330A -> PMADR330 -> NPMAD330
627-1,627,ALUEO04,wind,11.0,22.5,1,bfs,224,NPMADRYN_330kV,8,ALUEO04 -> WTG2A_HV -> WTG2_MV -> PEALUAUX -> PE_ALUAR -> AL-CEB -> APPA330C -> PMADR330 -> NPMAD330
629-1,629,ALUEO06,wind,16.0,31.5,1,bfs,224,NPMADRYN_330kV,8,ALUEO06 -> WTG1A_HV -> WTG3_MV -> PEALUAUX -> PE_ALUAR -> AL-CEB -> APPA330C -> PMADR330 -> NPMAD330
650-1,650,GARAEO01,wind,15.903,24.15,1,bfs,461,SCN_500_132kV,7,GARAEO01 -> GARA33_01 -> GARAYALDE -> MALASPINA -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
651-1,651,CHNOEO01,wind,15.903,28.35,1,bfs,224,NPMADRYN_330kV,6,CHNOEO01 -> CHNO33_02 -> CHNO33_01 -> CHUBUNOR -> PMADRYN1 -> PMADR330 -> NPMAD330
652-1,652,LHEREO01,wind,55.568,97.2,1,bfs,461,SCN_500_132kV,4,LHEREO01 -> HERC33_01 -> HERC33_02 -> HERCULES -> SCN_132
654-1,654,BICEEO01,wind,51.863,100.8,1,bfs,461,SCN_500_132kV,6,BICEEO01 -> BICE33_02 -> BICE33_01 -> PEBICENT -> PCR -> PT1-132M -> SCN_132
658-1,658,BIC2EO01,wind,12.966,25.2,1,bfs,461,SCN_500_132kV,6,BIC2EO01 -> BICE33_03 -> BICE33_01 -> PEBICENT -> PCR -> PT1-132M -> SCN_132
659-1,659,DIA2EO01,wind,15.903,29.4,1,sin_conexion,,,-1,
661-1,661,YPFATG01,ocgt,30.227,40.0,1,bfs,461,SCN_500_132kV,4,YPFATG01 -> LPER1132 -> LASHE132 -> HERCULES -> SCN_132
662-2,662,YPFATG02,ocgt,30.227,40.0,1,bfs,461,SCN_500_132kV,4,YPFATG02 -> LPER1132 -> LASHE132 -> HERCULES -> SCN_132
663-1,663,RESCHI01,hydro,5.038,7.2,1,bfs,224,NPMADRYN_330kV,12,RESCHI01 -> R.ESCONDIDO -> ELBOLSON -> LPU-EBL -> LGO-EBL -> GOLONDRI -> ELCOIHUE -> ELCOIHUE -> ESQUE132 -> FUTAL132 -> FUTAL330 -> PMADR330 -> NPMAD330
664-1,664,KOSTEO01,wind,12.966,25.2,1,bfs,461,SCN_500_132kV,9,KOSTEO01 -> KOST33_02 -> KOST33_01 -> PAMCA132 -> ESCALANT -> DIADEMA -> CTPAT132 -> C.RIV.A1 -> PT1-132M -> SCN_132
670-1,670,RCHITG01,ocgt,15.0,17.5,1,bfs,117,ESPERANZ_220kV,3,RCHITG01 -> RGALLEGO -> RGALLEGO -> ESPERANZ
671-2,671,RCHITG02,ocgt,15.0,17.5,1,bfs,117,ESPERANZ_220kV,3,RCHITG02 -> RGALLEGO -> RGALLEGO -> ESPERANZ
673-3,673,RCHITG03,ocgt,9.0,10.0,0,bfs,117,ESPERANZ_220kV,3,RCHITG03 -> RGALLEGO -> RGALLEGO -> ESPERANZ
674-4,674,RCHITG04,ocgt,9.0,10.0,0,bfs,117,ESPERANZ_220kV,3,RCHITG04 -> RGALLEGO -> RGALLEGO -> ESPERANZ
675-1,675,RAW1EO,wind,42.036,81.7,1,bfs,224,NPMADRYN_330kV,9,RAW1EO -> PER-33 -> PER-33 -> PER-132 -> RAWSON -> TRELW132 -> DGPAL132 -> PMADRYN1 -> PMADR330 -> NPMAD330
676-3,676,RAW3EO01,wind,12.842,24.96,1,bfs,224,NPMADRYN_330kV,9,RAW3EO01 -> PER-33 -> PER-33 -> PER-132 -> RAWSON -> TRELW132 -> DGPAL132 -> PMADRYN1 -> PMADR330 -> NPMAD330
679-1,679,PMA1EO01,wind,36.531,71.0,1,bfs,221,NPMADRYN_132kV,4,PMA1EO01 -> PEM33_02 -> PEM33_01 -> PE_PMADR -> PMADRYN2
680-1,680,PMA2EO01,wind,77.178,150.0,1,bfs,221,NPMADRYN_132kV,4,PMA2EO01 -> PEM33_03 -> PEM33_01 -> PE_PMADR -> PMADRYN2
682-1,682,CHN4EO01,wind,22.536,43.8,1,bfs,221,NPMADRYN_132kV,4,CHN4EO01 -> CHNO33_05 -> CHNO33_06 -> CHUBUNOR2 -> PMADRYN2
684-1,684,LOM1EO01,wind,27.012,52.5,1,bfs,221,NPMADRYN_132kV,4,LOM1EO01 -> PELB33_02 -> PELB33_01 -> LB ESTE -> PMADRYN2
685-3,685,LOM3EO01,wind,27.012,52.5,1,bfs,221,NPMADRYN_132kV,4,LOM3EO01 -> PELB33_06 -> PELB33_05 -> LB ESTE -> PMADRYN2
686-2,686,LOM2EO01,wind,27.012,52.5,1,bfs,221,NPMADRYN_132kV,4,LOM2EO01 -> PELB33_04 -> PELB33_03 -> LB -> PMADRYN2
687-4,687,LBLAEO04,wind,26.24,51.0,1,bfs,221,NPMADRYN_132kV,4,LBLAEO04 -> PELB33_08 -> PELB33_07 -> LB -> PMADRYN2
688-2,688,LOM6EO01,wind,25.932,50.4,1,sin_conexion,,,-1,
691-1,691,MANAEO01,wind,25.932,51.75,1,sin_conexion,,,-1,
692-2,692,MANAEO02,wind,25.932,51.75,1,sin_conexion,,,-1,
1600-6,1600,ACAJTG06,ccgt,120.0,134.0,1,bfs,1200,A.CAJON_132kV_1,1,ACAJTG06 -> ACAJON 1
1601-1,1601,ACAJTG01,ccgt,45.0,51.0,1,bfs,1224,CHOCONOE_132kV,2,ACAJTG01 -> ACAJON 2 -> CHOCONOE
1602-2,1602,ACAJTG02,ccgt,45.0,48.0,1,bfs,1203,A.CAJON_132kV_2,1,ACAJTG02 -> ACAJON 3
1603-3,1603,ACAJTG03,ccgt,45.0,51.0,1,bfs,1200,A.CAJON_132kV_1,1,ACAJTG03 -> ACAJON 1
1604-4,1604,ACAJTG04,ccgt,45.0,48.25,1,bfs,1200,A.CAJON_132kV_1,1,ACAJTG04 -> ACAJON 1
1605-5,1605,ACAJTG05,ccgt,40.0,48.0,0,bfs,1200,A.CAJON_132kV_1,1,ACAJTG05 -> ACAJON 1
1606-1,1606,ACAJTV07,ccgt,240.0,280.0,1,bfs,1203,A.CAJON_132kV_2,1,ACAJTV07 -> ACAJON 3
1607-1,1607,ROCATV01,steam,50.0,62.0,1,bfs,1268,P.BAND._132kV,5,ROCATV01 -> T. ROCA -> C.ALLEN -> 5 SALTOS -> PPBAND -> P.BAND.
1608-1,1608,GPICFV,solar,20.0,25.0,1,bfs,1289,MACACHIN_132kV,5,GPICFV -> GEN.PICO_33 -> GEN.PICO -> M.MAYER -> S. ROSA -> MACACHIN
1609-1,1609,VICTFV,solar,7.2,8.91,1,bfs,1289,MACACHIN_132kV,8,VICTFV -> VICTORICA08 -> PSVICTO33KV -> LINEA33KV -> CABLE33KV -> VICTORICA_33 -> M.MAYER -> S. ROSA -> MACACHIN
1610-1,1610,DIVIHI12,hydro,4.0,5.0,1,bfs,1268,P.BAND._132kV,5,DIVIHI12 -> DIVISADE -> MEDANITO -> S.BLANCA -> PPBAND -> P.BAND.
1610-2,1610,DIVIHI12,hydro,4.0,5.0,0,bfs,1268,P.BAND._132kV,5,DIVIHI12 -> DIVISADE -> MEDANITO -> S.BLANCA -> PPBAND -> P.BAND.
1611-1,1611,ALICHI01,hydro,220.0,262.5,1,directo,1611,ALICURA_13.8kV_1,0,
1612-2,1612,ALICHI02,hydro,220.0,262.5,1,directo,1612,ALICURA_13.8kV_2,0,
1613-3,1613,ALICHI03,hydro,220.0,262.5,0,directo,1613,ALICURA_13.8kV_3,0,
1614-4,1614,ALICHI04,hydro,200.0,262.5,0,directo,1614,ALICURA_13.8kV_4,0,
1615-1,1615,CUTRFV01,solar,2.48,3.1,1,bfs,1240,CHOCON_132kV,4,CUTRFV01 -> CUTRALCO13 -> CUTRALCO -> CHNCITO -> CHOCON
1616-1,1616,PLEUEO01,wind,50.0,100.0,1,bfs,1240,CHOCON_132kV,5,PLEUEO01 -> PE P LEUFU -> PE P LEUFU -> PE P LEUFU -> CHNCITO -> CHOCON
1620-1,1620,AVALTV12,ccgt,14.0,15.0,1,bfs,1268,P.BAND._132kV,4,AVALTV12 -> A.VALLE -> 5 SALTOS -> PPBAND -> P.BAND.
1620-2,1620,AVALTV12,ccgt,14.0,15.0,1,bfs,1268,P.BAND._132kV,4,AVALTV12 -> A.VALLE -> 5 SALTOS -> PPBAND -> P.BAND.
1621-1,1621,AVALTG21,ocgt,12.0,17.0,1,bfs,1268,P.BAND._132kV,4,AVALTG21 -> A.VALLE -> 5 SALTOS -> PPBAND -> P.BAND.
1622-2,1622,AVALTG22,ccgt,22.0,26.0,1,bfs,1268,P.BAND._132kV,4,AVALTG22 -> A.VALLE -> 5 SALTOS -> PPBAND -> P.BAND.
1623-3,1623,AVALTG23,ccgt,22.0,26.0,1,bfs,1268,P.BAND._132kV,4,AVALTG23 -> A.VALLE -> 5 SALTOS -> PPBAND -> P.BAND.
1624-1,1624,BANDEO01,wind,19.8,39.6,1,bfs,1286,PUELCHE1_132kV,4,BANDEO01 -> BAND33_02 -> BAND33_01 -> LABANDER -> PUELCHES
1629-1,1629,NEU1EO01,wind,50.243,100.485,1,bfs,1240,CHOCON_132kV,4,NEU1EO01 -> BCOLO33_02 -> BCOLO33_01 -> B.COLORADA -> CHOCON
1630-1,1630,ROCATG01,ocgt,120.0,124.0,1,bfs,1268,P.BAND._132kV,5,ROCATG01 -> T. ROCA -> C.ALLEN -> 5 SALTOS -> PPBAND -> P.BAND.
1631-1,1631,ARROHI01,hydro,32.0,42.5,1,bfs,1240,CHOCON_132kV,3,ARROHI01 -> C.H.ARRO -> ARROYITO -> CHOCON
1632-2,1632,ARROHI02,hydro,32.0,42.5,1,bfs,1240,CHOCON_132kV,3,ARROHI02 -> C.H.ARRO -> ARROYITO -> CHOCON
1633-3,1633,ARROHI03,hydro,40.0,42.5,1,bfs,1240,CHOCON_132kV,3,ARROHI03 -> C.H.ARRO -> ARROYITO -> CHOCON
1634-1,1634,LDLMDI01,diesel,7.0,7.5,1,bfs,1268,P.BAND._132kV,3,LDLMDI01 -> PPBAN33_01 -> PPBAND -> P.BAND.
1634-2,1634,LDLMDI01,diesel,7.0,7.5,1,bfs,1268,P.BAND._132kV,3,LDLMDI01 -> PPBAN33_01 -> PPBAND -> P.BAND.
1638-1,1638,SANDHI,hydro,3.0,3.9,0,bfs,1286,PUELCHE1_132kV,3,SANDHI -> S.ANDERSEN -> PICHIMAH -> PUELCHES
1638-2,1638,SANDHI,hydro,3.0,3.9,0,bfs,1286,PUELCHE1_132kV,3,SANDHI -> S.ANDERSEN -> PICHIMAH -> PUELCHES
1639-1,1639,REALDI01,diesel,20.0,24.0,1,bfs,1289,MACACHIN_132kV,6,REALDI01 -> REAL.SEC -> REALICO -> GEN.PICO -> M.MAYER -> S. ROSA -> MACACHIN
1641-1,1641,CPIEHI01,hydro,25.0,30.0,1,bfs,1268,P.BAND._132kV,6,CPIEHI01 -> CASAPIED -> DIVISADE -> MEDANITO -> S.BLANCA -> PPBAND -> P.BAND.
1642-2,1642,CPIEHI02,hydro,25.0,30.0,1,bfs,1268,P.BAND._132kV,6,CPIEHI02 -> CASAPIED -> DIVISADE -> MEDANITO -> S.BLANCA -> PPBAND -> P.BAND.
1643-1,1643,TRAPTG01,ocgt,2.43,2.43,0,sin_conexion,,,-1,
1644-1,1644,TRAPTG15,ocgt,3.7,4.8,1,sin_conexion,,,-1,
1644-2,1644,TRAPTG15,ocgt,3.7,4.8,0,sin_conexion,,,-1,
1644-3,1644,TRAPTG15,ocgt,3.7,4.8,0,sin_conexion,,,-1,
1644-4,1644,TRAPTG15,ocgt,2.2,3.26,0,sin_conexion,,,-1,
1644-5,1644,TRAPTG15,ocgt,3.2,3.93,0,sin_conexion,,,-1,
1646-5,1646,TRAPTG05,ocgt,2.3,3.5,0,sin_conexion,,,-1,
1649-2,1649,PHDZTG02,ocgt,19.0,19.4,1,bfs,1268,P.BAND._132kV,7,PHDZTG02 -> CHIHUIDO -> TRAPIAL -> L.CAMPAN -> L.LATA -> MEGA T -> PPBAND -> P.BAND.
1650-1,1650,PHDZTG01,ocgt,19.4,19.4,1,bfs,1268,P.BAND._132kV,7,PHDZTG01 -> CHIHUIDO -> TRAPIAL -> L.CAMPAN -> L.LATA -> MEGA T -> PPBAND -> P.BAND.
1651-1,1651,PAGUHI01,hydro,320.0,350.0,1,directo,1651,P.AGUILA_15.7kV_1,0,
1652-2,1652,PAGUHI02,hydro,320.0,350.0,1,directo,1652,P.AGUILA_15.7kV_2,0,
1653-3,1653,PAGUHI03,hydro,320.0,350.0,1,directo,1653,P.AGUILA_15.7kV_3,0,
1654-4,1654,PAGUHI04,hydro,320.0,350.0,0,directo,1654,P.AGUILA_15.7kV_4,0,
1655-2,1655,LCA2TG01,ocgt,100.0,105.0,1,bfs,1268,P.BAND._132kV,6,LCA2TG01 -> CTL.CAMP -> L.CAMPAN -> L.LATA -> MEGA T -> PPBAND -> P.BAND.
1658-1,1658,POM1EO01,wind,56.55,113.1,1,bfs,1226,CH.CHOEL_132kV,3,POM1EO01 -> POMO33_01 -> POMONA -> CH.CHOEL
1661-1,1661,CHOCHI01,hydro,160.0,200.0,1,directo,1661,C.H.CHOC_16kV_1,0,
1662-2,1662,CHOCHI02,hydro,160.0,200.0,1,directo,1662,C.H.CHOC_16kV_2,0,
1663-3,1663,CHOCHI03,hydro,160.0,200.0,1,directo,1663,C.H.CHOC_16kV_3,0,
1664-4,1664,CHOCHI04,hydro,160.0,200.0,1,directo,1664,C.H.CHOC_16kV_4,0,
1665-5,1665,CHOCHI05,hydro,160.0,200.0,0,directo,1665,C.H.CHOC_16kV_5,0,
1666-6,1666,CHOCHI06,hydro,160.0,200.0,0,directo,1666,C.H.CHOC_16kV_6,0,
1671-1,1671,LDLATG01,ocgt,116.0,127.0,1,directo,1671,L.LATA_11.5kV_1,0,
1672-2,1672,LDLATG02,ocgt,120.0,127.0,1,directo,1672,L.LATA_11.5kV_2,0,
1673-3,1673,LDLATG03,ocgt,100.0,127.0,0,directo,1673,L.LATA_11.5kV_3,0,
1674-1,1674,LDLATV01,ccgt,110.0,178.8,0,directo,1674,L.LATA_15.8kV,0,
1675-4,1675,LDLATG04,ocgt,100.0,100.0,0,directo,1675,L.LATA_11.5kV_4,0,
1676-1,1676,LCAMTG01,ocgt,100.0,105.0,0,bfs,1268,P.BAND._132kV,6,LCAMTG01 -> CTL.CAMP -> L.CAMPAN -> L.LATA -> MEGA T -> PPBAND -> P.BAND.
1677-5,1677,LDLATG05,ocgt,100.5,107.0,0,directo,1677,L.LATA_11.5kV_5,0,
1678-1,1678,BARIDI01,diesel,5.0,20.4,0,bfs,1204,ALICURA_132kV,5,BARIDI01 -> BARI13_02 -> BARI33_01 -> BARILOCH -> PILCANIY -> ALICURA
1681-1,1681,PPLEHI01,hydro,80.0,85.5,1,directo,1681,PPLEUFU_13.8kV_1,0,
1682-2,1682,PPLEHI02,hydro,80.0,85.5,1,directo,1682,PPLEUFU_13.8kV_2,0,
1683-3,1683,PPLEHI03,hydro,80.0,85.5,1,directo,1683,PPLEUFU_13.8kV_3,0,
1691-1,1691,PBANHI01,hydro,180.0,225.0,1,directo,1691,P.BAND._16kV_1,0,
1692-2,1692,PBANHI02,hydro,150.0,225.0,0,directo,1692,P.BAND._16kV_2,0,
1693-G,1693,HUIN.CC,ccgt,100.0,308.0,0,sin_conexion,,,-1,
1693-V,1693,HUIN.CC,ccgt,60.0,178.5,0,sin_conexion,,,-1,
1694-1,1694,PHUITG01,ocgt,40.0,42.73,1,bfs,1240,CHOCON_132kV,3,PHUITG01 -> HUINCUL -> ARROYITO -> CHOCON
1695-1,1695,ALOMDI01,diesel,19.0,19.0,1,bfs,1268,P.BAND._132kV,9,ALOMDI01 -> LOMITA -> CHIHUIDO -> CHIHUIDO -> TRAPIAL -> L.CAMPAN -> L.LATA -> MEGA T -> PPBAND -> P.BAND.
1699-1,1699,ELOMDI01,diesel,20.0,23.0,1,bfs,1268,P.BAND._132kV,7,ELOMDI01 -> E.LOMAS2 -> E.LOMAS -> E.LOMAS -> MEDANITO -> S.BLANCA -> PPBAND -> P.BAND.
2600-1,2600,ROJOTG01,ocgt,53.0,56.0,1,bfs,2327,RAMALLO_132kV,4,ROJOTG01 -> SNIC.OESTE -> SNICOLA4 -> SIDERAR -> RAMALLO2
2601-1,2601,MDPATG21,ocgt,22.0,25.0,1,bfs,2410,VIVORATA_132kV,6,MDPATG21 -> 9 JULIO -> ETSUR.TRANS2 -> ETSUR.MDP -> ETSUR.TRANS1 -> M.PLATA2 -> VIVORATA
2602-2,2602,MDPATG12,ocgt,14.0,17.0,1,bfs,2410,VIVORATA_132kV,6,MDPATG12 -> 9 JULIO -> ETSUR.TRANS2 -> ETSUR.MDP -> ETSUR.TRANS1 -> M.PLATA2 -> VIVORATA
2603-3,2603,MDPATG13,ocgt,22.0,25.0,1,bfs,2410,VIVORATA_132kV,6,MDPATG13 -> 9 JULIO -> ETSUR.TRANS2 -> ETSUR.MDP -> ETSUR.TRANS1 -> M.PLATA2 -> VIVORATA
2605-1,2605,COLBDI01,diesel,20.0,22.4,1,bfs,2104,HENDERS2_220kV,10,COLBDI01 -> COL.TER -> COLON -> PERGAMI1 -> ROJAS -> JUNIN 2 -> I.M.S.A. -> LINCOLN -> BRAGADO1 -> BRAGADO -> HENDERSO
2606-1,2606,ARGETG01,ocgt,130.0,163.3,0,bfs,3120,RODRGUEZ_220kV_1,4,ARGETG01 -> ARGENER -> RAMALLOB -> V. LIA -> RODRIGU1
2607-7,2607,MDPATV07,steam,25.0,28.0,0,bfs,2410,VIVORATA_132kV,6,MDPATV07 -> 9 JULIO -> ETSUR.TRANS2 -> ETSUR.MDP -> ETSUR.TRANS1 -> M.PLATA2 -> VIVORATA
2608-8,2608,MDPATV08,steam,25.0,28.0,0,bfs,2410,VIVORATA_132kV,6,MDPATV08 -> 9 JULIO -> ETSUR.TRANS2 -> ETSUR.MDP -> ETSUR.TRANS1 -> M.PLATA2 -> VIVORATA
2609-9,2609,MDPATG19,ocgt,15.0,15.0,0,bfs,2410,VIVORATA_132kV,6,MDPATG19 -> 9 JULIO -> ETSUR.TRANS2 -> ETSUR.MDP -> ETSUR.TRANS1 -> M.PLATA2 -> VIVORATA
2609-V,2609,MDPATG19,ocgt,12.0,15.0,0,bfs,2410,VIVORATA_132kV,6,MDPATG19 -> 9 JULIO -> ETSUR.TRANS2 -> ETSUR.MDP -> ETSUR.TRANS1 -> M.PLATA2 -> VIVORATA
2610-1,2610,ATUCNUCL,nuclear,350.0,362.0,1,bfs,3120,RODRGUEZ_220kV_1,3,ATUCNUCL -> ATUCHA 1 -> V. LIA -> RODRIGU1
